[2025-05-14 13:53:46,052] INFO [django.server] "GET /media/news_images/bmw.jpg HTTP/1.1" 200 89366
[2025-05-14 13:53:46,053] INFO [django.server] "GET /media/news_images/amg.jpg HTTP/1.1" 200 282060
[2025-05-14 13:53:49,063] INFO [django.server] "GET /vacancies HTTP/1.1" 200 2436
[2025-05-14 13:53:52,038] INFO [django.server] "GET /privacy_policy HTTP/1.1" 200 302
[2025-05-14 13:53:54,187] INFO [django.server] "GET /employes HTTP/1.1" 200 4520
[2025-05-14 13:53:57,324] INFO [salon.views] <QuerySet [<Promo: Promo object (1)>]>
[2025-05-14 13:53:57,330] INFO [django.server] "GET /promocodes HTTP/1.1" 200 1638
[2025-05-14 13:54:00,604] INFO [django.server] "GET /reviews HTTP/1.1" 200 993
[2025-05-14 13:54:03,312] INFO [django.server] "GET /login HTTP/1.1" 200 1229
[2025-05-14 14:11:39,508] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py changed, reloading.
[2025-05-14 14:11:39,934] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 14:38:36,644] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py changed, reloading.
[2025-05-14 15:02:24,280] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:02:25,471] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:02:25,877] INFO [django.server] "GET / HTTP/1.1" 200 3958
[2025-05-14 15:03:40,016] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\urls.py changed, reloading.
[2025-05-14 15:03:40,376] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:03:42,112] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:03:42,346] INFO [django.server] "GET / HTTP/1.1" 200 4013
[2025-05-14 15:03:45,199] INFO [django.server] "GET /news/ HTTP/1.1" 200 2615
[2025-05-14 15:04:15,350] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py changed, reloading.
[2025-05-14 15:04:15,754] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:04:25,209] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:04:26,013] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:04:26,157] INFO [django.server] "GET / HTTP/1.1" 200 4013
[2025-05-14 15:05:32,788] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py changed, reloading.
[2025-05-14 15:05:33,163] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:05:34,191] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:05:34,343] INFO [django.server] "GET / HTTP/1.1" 200 4013
[2025-05-14 15:05:52,769] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py changed, reloading.
[2025-05-14 15:05:53,166] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:05:54,159] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:05:54,288] INFO [django.server] "GET / HTTP/1.1" 200 4017
[2025-05-14 15:06:07,158] INFO [django.server] "GET /login HTTP/1.1" 200 1229
[2025-05-14 15:06:10,107] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 399
[2025-05-14 15:08:55,317] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:08:55,435] INFO [django.server] "GET / HTTP/1.1" 200 4017
[2025-05-14 15:08:58,543] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:21:35,384] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\forms.py changed, reloading.
[2025-05-14 15:21:35,745] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:23:31,362] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\urls.py changed, reloading.
[2025-05-14 15:23:31,759] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:24:07,631] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py changed, reloading.
[2025-05-14 15:24:08,007] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:24:48,082] INFO [django.utils.autoreload] C:\Users\pavel\PycharmProjects\ProjectLab5\AutoSalon\salon\views.py changed, reloading.
[2025-05-14 15:24:48,443] INFO [django.utils.autoreload] Watching for file changes with StatReloader
[2025-05-14 15:24:49,288] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:24:49,439] INFO [django.server] "GET / HTTP/1.1" 200 4017
[2025-05-14 15:24:52,355] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:24:56,080] INFO [django.server] "GET /login HTTP/1.1" 200 1229
[2025-05-14 15:25:02,015] INFO [django.server] "POST /login HTTP/1.1" 302 0
